address,borough_name,borough_abbrev,bin_number,block,lot,inspection_date,access_1,ecb_violation_number,dob_violation_number,longitude,latitude
733 WASHINGTON STREET,Manhattan,MN,1011923,635,7502,2013-10-24,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-74.00808452,40.73631327
735 10 AVENUE,Manhattan,MN,1083799,1078,23,2013-12-13,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.99255166,40.76458542
735 KNICKERBOCKER AVENUE,Brooklyn,BK,3078380,3399,10,2016-05-13,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.9093111,40.69395284
735 KNICKERBOCKER AVENUE,Brooklyn,BK,3078380,3399,10,2016-11-04,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.9093111,40.69395284
744 MYRTLE AVENUE,Brooklyn,BK,3048581,1753,24,2014-05-16,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.95297253,40.69468746
745 39 STREET,Brooklyn,BK,3391443,903,59,2014-08-22,MARCH: NO PA PERMIT/ECB NOV ISSUED,35103425P,082214PANETV02,-73.99820568,40.64809978
745 39 STREET,Brooklyn,BK,3391443,903,59,2015-03-22,MARCH: NO PA PERMIT/ECB NOV ISSUED,35127140H,032215CNEAC03,-73.99820568,40.64809978
75-11 ROCKAWAY BOULEVARD,Queens,QN,4314884,8948,35,2015-10-25,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.8645757,40.68588149
76 EAST 1 STREET,Manhattan,MN,1083474,429,1,2013-12-12,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.98812334,40.72326209
76 EAST 1 STREET,Manhattan,MN,1083474,429,1,2017-07-15,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35244934M,071517CNETV01,-73.98812334,40.72326209
760 GRAND CONCOURSE,Bronx,BX,2002788,2458,72,2014-07-18,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.92390593,40.82363513
761 BURKE AVENUE,Bronx,BX,2056270,4598,1,2016-03-30,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35212712K,093016CNETV01,-73.8644905,40.87160331
761 BURKE AVENUE,Bronx,BX,2056270,4598,1,2016-03-30,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35212712K,093016CNEAC01,-73.8644905,40.87160331
761 BURKE AVENUE,Bronx,BX,2056270,4598,1,2016-03-30,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35196899M,093016CNEAC01,-73.8644905,40.87160331
761 BURKE AVENUE,Bronx,BX,2056270,4598,1,2016-03-30,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35196899M,093016CNETV01,-73.8644905,40.87160331
765 MANHATTAN AVENUE,Brooklyn,BK,3065579,2619,3,2014-02-21,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.95286684,40.72687615
765 MANHATTAN AVENUE,Brooklyn,BK,3065579,2619,3,2014-02-22,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.95286684,40.72687615
766 FRANKLIN AVENUE,Brooklyn,BK,3324438,1178,44,2017-06-03,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.95784216,40.67224781
77 MORGAN AVENUE,Brooklyn,BK,3071392,3084,1,2013-12-31,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.93280538,40.70657045
77-14 QUEENS BOULEVARD,Queens,QN,4056457,2452,7,2015-04-17,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35127455M,041715CERFC03,-73.88579246,40.73781278
7714 QUEENS BOULEVARD,Queens,QN,4056457,2452,7,2013-02-16,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35000179R,,-73.88579246,40.73781278
772 RICHMOND TERRACE,Staten Island,SI,5001727,69,107,2013-03-29,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-74.0978834,40.6444384
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,2013-05-10,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35006330H,,-73.95782116,40.67193909
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,2016-06-19,MARCH: NO PA PERMIT/ECB NOV ISSUED,35168548M,061916CNEJM02,-73.95782116,40.67193909
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,2017-02-26,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35219223L,0222617CNESC02,-73.95782116,40.67193909
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,2014-04-05,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35091300X,,-73.95782116,40.67193909
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,2017-06-03,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35245338K,060317PAERJM03,-73.95782116,40.67193909
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,2014-04-05,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35090742Z,,-73.95782116,40.67193909
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,2014-10-04,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35096638X,100514CNELC01,-73.95782116,40.67193909
78-01 ROOSEVELT AVENUE,Queens,QN,4029944,1289,43,2014-08-25,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88740428,40.7475143
78-01 ROOSEVELT AVENUE,Queens,QN,4029944,1289,43,2012-07-06,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88740428,40.7475143
78-01 ROOSEVELT AVENUE,Queens,QN,4029944,1289,43,2016-04-16,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88740428,40.7475143
78-13 ROOSEVELT AVENUE,Queens,QN,4029942,1289,41,2012-12-01,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35006481P,120112CNEJM06,-73.88711833,40.74754406
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2013-10-26,MARCH: NO PA PERMIT/ECB NOV ISSUED,35029708M,,-73.88724129,40.74699826
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2016-03-25,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35179625K,032516CNETZ01,-73.88724129,40.74699826
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2016-11-18,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88724129,40.74699826
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2013-10-26,MARCH: NO PA PERMIT/ECB NOV ISSUED,35029710L,,-73.88724129,40.74699826
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2014-11-14,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35111510J,111414CNEJM02,-73.88724129,40.74699826
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2014-06-14,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35095979J,,-73.88724129,40.74699826
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2014-02-15,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88724129,40.74699826
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2016-03-25,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35179625K,032516CNETV02,-73.88724129,40.74699826
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2016-03-25,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35168523X,032516CNETZ01,-73.88724129,40.74699826
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2016-03-25,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35168523X,032516CNETV02,-73.88724129,40.74699826
78-16 ATLANTIC AVENUE,Queens,QN,4187035,9005,6,2014-08-03,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.86097274,40.68449584
78-16 ATLANTIC AVENUE,Queens,QN,4187035,9005,6,2013-09-14,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.86097274,40.68449584
78-16 ATLANTIC AVENUE,Queens,QN,4187035,9005,6,2016-03-20,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35168910X,35168910XMT03,-73.86097274,40.68449584
78-16 ATLANTIC AVENUE,Queens,QN,4187035,9005,6,2017-04-01,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35244104N,040117CNETV03,-73.86097274,40.68449584
78-16 ATLANTIC AVENUE,Queens,QN,4187035,9005,6,2016-03-19,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35168910X,031916CERMT03,-73.86097274,40.68449584
79 MADISON AVENUE,Manhattan,MN,1016900,858,22,2014-01-19,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.98521337,40.74404604
79-03 ROOSEVELT AVENUE,Queens,QN,4029980,1290,46,2017-04-30,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35245118Z,043017CNESC02,-73.88653864,40.74760516
79-05 ROOSEVELT AVENUE,Queens,QN,4029979,1290,45,2014-01-10,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35064773M,,-73.88646785,40.74761239
79-05 ROOSEVELT AVENUE,Queens,QN,4029979,1290,45,2014-01-10,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35064772K,,-73.88646785,40.74761239
79-05 ROOSEVELT AVENUE,Queens,QN,4029979,1290,45,2016-11-19,MARCH: NO PA PERMIT/ECB NOV ISSUED,35212997N,111916PANER01,-73.88646785,40.74761239
79-21 QUEENS BOULEVARD,Queens,QN,4038522,1538,4,2013-02-16,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88381976,40.73843019
79-51 ALBION AVENUE,Queens,QN,4437152,1536,135,2013-10-26,MARCH: NO ENFORCEMENT ACTION TAKEN,,,,
790 METROPOLITAN AVENUE,Brooklyn,BK,3068914,2766,7,2013-03-27,VACATE,,,-73.94253251,40.71449988
790 METROPOLITAN AVENUE,Brooklyn,BK,3068914,2766,7,2012-10-12,VACATE,,,-73.94253251,40.71449988
7915 3 AVENUE,Brooklyn,BK,3150845,5979,5,2014-03-08,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-74.02885135,40.62804856
793 9 AVENUE,Manhattan,MN,1026751,1062,35,2014-11-08,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35096643K,1108145CNELC01,-73.98795802,40.76531259
793 FAIRVIEW AVENUE,Queens,QN,4083516,3491,22,2015-04-25,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.90224878,40.70484362
8 NEWPORT STREET,Brooklyn,BK,3082397,3607,8,2013-08-16,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.91497642,40.65823429
8 NEWPORT STREET,Brooklyn,BK,3082397,3607,8,2014-01-10,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.91497642,40.65823429
8 VAN DUZER STREET,Staten Island,SI,5014531,569,56,2013-10-25,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-74.07825114,40.63785965
80 LAFAYETTE AVENUE,Brooklyn,BK,3059305,2116,21,2014-05-31,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35095688J,053114PANEDG02,-73.97473169,40.68697685
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2017-06-17,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244516J,061717CNESC02,-73.90053601,40.86791455
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2017-06-17,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244515H,061717PANESC01,-73.90053601,40.86791455
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2017-06-17,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244166Z,061717PANEMR01,-73.90053601,40.86791455
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2017-06-17,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244166Z,061717PANESC01,-73.90053601,40.86791455
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2017-06-17,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244516J,061717PANEMR01,-73.90053601,40.86791455
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2017-06-17,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244515H,061717PANEMR01,-73.90053601,40.86791455
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2013-08-25,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.90053601,40.86791455
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2012-12-08,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.90053601,40.86791455
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2017-06-17,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244515H,061717CNESC02,-73.90053601,40.86791455
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2017-06-17,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244516J,061717PANESC01,-73.90053601,40.86791455
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,2017-06-17,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244166Z,061717CNESC02,-73.90053601,40.86791455
80-12 51 AVENUE,Queens,QN,4057120,2472,2,2016-06-17,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35180566H,"061716CNETZ02,03",-73.88326234,40.73725104
80-12 51 AVENUE,Queens,QN,4057120,2472,2,2016-06-17,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35179643Y,"061716CNETZ02,03",-73.88326234,40.73725104
80-14 ROOSEVELT AVENUE,Queens,QN,4036844,1491,7,2017-04-22,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88517257,40.74725796
80-15 NORTHERN BOULEVARD,Queens,QN,4026896,1176,38,2014-08-24,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35095999R,082414CNETZ04,-73.88663085,40.75569603
8015 5 AVENUE,Brooklyn,BK,3151358,5990,5,2014-03-10,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-74.0240313,40.6252187
81 AVENUE A,Manhattan,MN,1005767,432,34,2016-07-30,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35196882X,073016CERLP02,-73.98452164,40.7251948
81-01 NORTHERN BOULEVARD,Queens,QN,4026957,1177,45,2015-11-20,VACATE,,,-73.88620582,40.75574894
81-01 NORTHERN BOULEVARD,Queens,QN,4026957,1177,45,2013-04-05,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88620582,40.75574894
81-01 NORTHERN BOULEVARD,Queens,QN,4026957,1177,45,2017-05-25,VACATE,,,-73.88620582,40.75574894
81-01 NORTHERN BOULEVARD,Queens,QN,4026957,1177,45,2017-04-29,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88620582,40.75574894
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,2014-08-24,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35095996L,082414CNETZ01,-73.88467774,40.74776147
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,2013-10-05,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35065309N,,-73.88467774,40.74776147
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,2015-11-21,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35161338M,112115CNEAC02,-73.88467774,40.74776147
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,2015-11-21,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35161338M,112115CNEAC03,-73.88467774,40.74776147
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,2015-11-21,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35161337K,112115CNEAC03,-73.88467774,40.74776147
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,2015-11-21,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35161337K,112115CNEAC02,-73.88467774,40.74776147
81-09 ROOSEVELT AVENUE,Queens,QN,4030023,1292,45,2013-04-05,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88446371,40.74778439
81-22 BAXTER AVENUE,Queens,QN,4037231,1507,9,2015-07-10,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35136741H,071015CNEAC02,-73.88366438,40.74558843
811 SENECA AVENUE,Queens,QN,4437715,3463,1,2014-09-26,VACATE,35111178R,092614CERAC01,-73.90478194,40.70135438
811 SENECA AVENUE,Queens,QN,4437715,3463,1,2015-06-05,VACATE,35111178R,092614CERAC01,-73.90478194,40.70135438
82 STANTON STREET,Manhattan,MN,1079079,417,70,2015-08-28,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35127070L,082715CNETZ01,-73.98877092,40.72167988
82-14 ROOSEVELT AVENUE,Queens,QN,4449563,1493,3,2014-11-19,MARCH: NO PA PERMIT/ECB NOV ISSUED,35137107P,111916CERMT01,-73.88336337,40.74744927
82-14 ROOSEVELT AVENUE,Queens,QN,4449563,1493,3,2016-11-19,MARCH: NO PA PERMIT/ECB NOV ISSUED,35137107P,11916CERMT01,-73.88336337,40.74744927
82-16 BAXTER AVENUE,Queens,QN,4037154,1505,5,2017-07-21,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88288941,40.74671821
82-22 NORTHERN BOULEVARD,Queens,QN,4440874,1430,6,2013-04-05,MARCH: NO PA PERMIT/ECB NOV ISSUED,35006189H,,-73.88477934,40.75534751
820 39 STREET,Brooklyn,BK,3017926,916,12,2017-01-07,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.99683891,40.64671906
83 EAST 110 STREET,Manhattan,MN,1051616,1616,34,2013-03-03,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.94626546,40.79583902
83 EAST 110 STREET,Manhattan,MN,1051616,1616,34,2012-10-07,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,34995534Y,,-73.94626546,40.79583902
83-02 NORTHERN BOULEVARD,Queens,QN,4035149,1431,1,2013-04-05,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88410001,40.7553928
83-17 ROOSEVELT AVENUE,Queens,QN,4036226,1471,37,2015-11-21,MARCH: NO PA PERMIT/ECB NOV ISSUED,35161339Y,112115CNEAC04,-73.88246787,40.74803411
83-38 WOODHAVEN BOULEVARD,Queens,QN,4094698,3866,170,2014-09-26,MARCH: NO PA PERMIT/ECB NOV ISSUED,35111179Z,092714PANEAC02,-73.85568573,40.70225596
83-47 258 STREET,Queens,QN,4179349,8770,11,2012-07-28,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.71002225,40.73748145
8302 NORTHERN BOULEVARD,Queens,QN,4035149,1431,1,2015-01-24,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,,,-73.88410001,40.7553928
833 LINDEN BOULEVARD,Brooklyn,BK,3101511,4659,29,2012-09-15,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.92705332,40.65429093
834 62 STREET,Brooklyn,BK,3328743,5728,20,2013-04-26,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35010710L,,-74.00995963,40.63360145
834 62 STREET,Brooklyn,BK,3328743,5728,20,2013-04-26,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-74.00995963,40.63360145
834 CLARKSON AVENUE,Brooklyn,BK,3100830,4637,1,2014-05-18,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.93053624,40.6564773
834 CLARKSON AVENUE,Brooklyn,BK,3100830,4637,1,2013-05-05,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.93053624,40.6564773
834 CLARKSON AVENUE,Brooklyn,BK,3100830,4637,1,2013-02-15,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,,,-73.93053624,40.6564773
834 CLARKSON AVENUE,Brooklyn,BK,3100830,4637,1,2013-09-24,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35030246P,,-73.93053624,40.6564773
835 NOSTRAND AVENUE,Brooklyn,BK,3033230,1276,1,2014-02-01,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.95035552,40.66818537
835 NOSTRAND AVENUE,Brooklyn,BK,3033230,1276,1,2014-07-13,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.95035552,40.66818537
84-07 NORTHERN BOULEVARD,Queens,QN,4034625,1414,43,2014-01-10,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88321412,40.75603761
84-19 NORTHERN BOULEVARD,Queens,QN,4034652,1414,138,2015-11-20,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.8828305,40.75607869
84-28 164 STREET,Queens,QN,4209522,9791,205,2013-08-09,MARCH: NO PA PERMIT/ECB NOV ISSUED,35030227J,,-73.8027832,40.71444344
84-28 164 STREET,Queens,QN,4209522,9791,205,2015-02-27,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.8027832,40.71444344
84-28 164 STREET,Queens,QN,4209522,9791,205,2013-08-09,MARCH: NO PA PERMIT/ECB NOV ISSUED,35030228L,,-73.8027832,40.71444344
84-28 164 STREET,Queens,QN,4209522,9791,205,2012-09-15,MARCH: NO PA PERMIT/ECB NOV ISSUED,34955593H,,-73.8027832,40.71444344
84-28 164 STREET,Queens,QN,4209522,9791,205,2012-09-15,MARCH: NO PA PERMIT/ECB NOV ISSUED,34955594J,,-73.8027832,40.71444344
84-28 JAMAICA AVENUE,Queens,QN,4183719,8919,27,2015-10-25,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.85979975,40.69220914
848 64 STREET,Brooklyn,BK,3328757,5742,27,2013-04-26,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-74.01072713,40.63224621
848 64 STREET,Brooklyn,BK,3328757,5742,27,2012-09-22,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-74.01072713,40.63224621
848 64 STREET,Brooklyn,BK,3328757,5742,27,2014-03-09,MARCH: NO PA PERMIT/ECB NOV ISSUED,35064782Y,030914PANELC01,-74.01072713,40.63224621
85 AVENUE A,Manhattan,MN,1005764,432,7501,2016-12-17,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35212846X,121716CNESC01,-73.984436,40.72531377
85 AVENUE A,Manhattan,MN,1005764,432,7501,2013-12-12,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.984436,40.72531377
85-13 NORTHERN BOULEVARD,Queens,QN,4034687,1415,43,2014-01-10,MARCH: NO PA PERMIT/ECB NOV ISSUED,35064774Y,,-73.88205392,40.75618488
85-14 ROOSEVELT AVENUE,Queens,QN,4037052,1502,5,2015-07-10,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88055268,40.74778901
85-14 ROOSEVELT AVENUE,Queens,QN,4037052,1502,5,2016-03-25,MARCH: NO ENFORCEMENT ACTION TAKEN,,,-73.88055268,40.74778901
85-14 ROOSEVELT AVENUE,Queens,QN,4037052,1502,5,2015-04-17,MARCH: NO PA PERMIT/ECB NOV ISSUED,35127456Y,041715CERFC01,-73.88055268,40.74778901
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: NO PA PERMIT/ECB NOV ISSUED,35137109Z,1119CERMT02/03/04,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35137109Z,111916CERMT03,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35137108R,111916CERMT04,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35137108R,111916CERMT03,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: NO PA PERMIT/ECB NOV ISSUED,35136912N,1119CERMT02/03/04,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35137108R,111916CERMT02,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35137109Z,111916CERMT04,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35136912N,111916CERMT02,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35137109Z,111916CERMT02,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35136912N,111916CERMT03,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: NO PA PERMIT/ECB NOV ISSUED,35137108R,1119CERMT02/03/04,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,46,2016-11-19,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35136912N,111916CERMT04,-73.88042749,40.74776863
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,105,2015-12-12,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35137083J,121215CMNELP07,,
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,105,2015-12-12,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35168626Z,121215CNEMR01,,
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,105,2016-06-17,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35180565X,"061716CNETZ01,02",,
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,105,2015-12-12,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35168626Z,121215CMNELP07,,
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,105,2015-12-12,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35137083J,121215CNEMR01,,
85-16 ROOSEVELT AVENUE,Queens,QN,4037070,1502,105,2016-06-17,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35179642M,"061716CNETZ01,02",,
85-28 37 AVENUE,Queens,QN,4036240,1473,1,2012-12-01,MARCH: NO PA PERMIT/ECB NOV ISSUED,35006483Z,120112PANEJM07,-73.88101373,40.74985717
